date,P_mm,ET_mm,R_mm,S_mm,dS,residual,RC
2023-06-01,331.62128,109.28163,90.732735,952.6489,76.65161,54.95529,0.27360347
2023-07-01,254.47435,125.25104,104.87254,1082.2463,129.59741,-105.24664,0.4121144
2023-08-01,476.2885,104.794075,257.29138,1175.6781,93.43176,20.771301,0.5402007
2023-09-01,283.89496,116.084564,154.5283,1204.4386,28.760498,-15.478409,0.5443151
2023-10-01,205.86392,107.44352,218.03413,1176.0188,-28.4198,-91.19393,1.0591178
2023-11-01,65.842285,78.18693,50.22905,1064.877,-111.141846,48.568153,0.7628692
2023-12-01,37.37062,59.50374,23.111357,1030.7742,-34.102783,-11.141693,0.6184365
2024-01-01,5.3846326,46.934433,13.112399,974.23773,-56.536438,1.8742371,2.435152
2024-02-01,19.047424,53.15518,8.151291,931.61176,-42.625977,0.3669281,0.42794713
2024-03-01,56.366173,74.7111,6.900178,894.3007,-37.311035,12.065933,0.122417
2024-04-01,30.368858,86.06384,5.2329693,863.7286,-30.572144,-30.355812,0.17231366
2024-05-01,352.0319,121.087166,86.365555,894.79486,31.066284,113.51289,0.24533446
2024-06-01,361.84735,114.58736,142.73706,1030.9277,136.13287,-31.60994,0.39446762
2024-07-01,374.2568,111.948845,205.28323,1149.0496,118.121826,-61.097107,0.548509
2024-08-01,542.09094,100.55237,392.67004,1226.4741,77.42456,-28.55603,0.72436196
2024-09-01,352.94247,115.808716,223.72913,1208.5233,-17.950806,31.355438,0.6338969
2024-10-01,202.65302,99.721275,193.75061,1198.6431,-9.880249,-80.93862,0.9560707
2024-11-01,9.205781,81.867355,44.761562,1078.2347,-120.408325,2.9851837,4.862332
2024-12-01,1.4162277,47.18773,21.290003,994.13293,-84.10181,17.040306,15.032895
2025-01-01,2.4490924,35.276577,11.896538,944.45984,-49.673096,4.949074,4.857529
2025-02-01,7.238792,42.425163,6.69826,906.82733,-37.632507,-4.252125,0.92532843
2025-03-01,14.482862,58.236526,4.6847258,867.67365,-39.153687,-9.284702,0.32346684
2025-04-01,139.46396,88.735405,11.015615,860.06287,-7.610779,47.323715,0.07898539
2025-05-01,346.90784,115.777985,73.456764,917.33765,57.27478,100.398315,0.2117472
2025-06-01,364.81143,113.18591,137.20569,1115.1886,197.85095,-83.43112,0.3761003
2025-07-01,465.01337,109.13398,282.10718,1216.8804,101.69177,-27.919556,0.60666466
2025-08-01,332.1283,108.45599,266.5573,1235.5272,18.64685,-61.53186,0.8025733
2025-09-01,268.5421,114.45686,168.09344,1207.2819,-28.245361,14.237167,0.6259482
2025-10-01,148.48029,108.8062,115.463776,1181.6549,-25.626953,-50.162735,0.77763706
2025-11-01,29.311064,81.82299,47.416473,1084.4583,-97.196655,-2.7317429,1.6176988
2025-12-01,0.40921733,45.392277,21.58097,998.0191,-86.43915,19.875122,52.737186
