date,P_mm,ET_mm,R_mm,S_mm,dS,residual,RC
1999-04-01,101.78639,64.56653,34.194576,1013.72565,7.174988,-4.1497,0.33594447
1999-05-01,83.72338,84.326805,62.542423,1008.25183,-5.473816,-57.67203,0.7470126
1999-06-01,73.59776,92.34097,47.20021,953.26776,-54.98407,-10.959351,0.6413267
1999-07-01,68.93071,90.63063,24.717554,900.50006,-52.7677,6.3502274,0.3585855
1999-08-01,83.13225,72.618904,24.09555,874.12317,-26.376892,12.794685,0.289846
1999-09-01,106.638756,63.29033,28.749792,880.6165,6.493347,8.105288,0.26959985
1999-10-01,102.226234,38.874027,37.233833,900.7726,20.156067,5.962307,0.36422974
1999-11-01,122.15382,25.908615,34.82579,951.60223,50.82965,10.58976,0.28509784
1999-12-01,92.41323,18.819386,30.135265,989.5746,37.97235,5.486225,0.32609254
2000-01-01,28.950733,15.12593,24.613392,998.53827,8.963684,-19.752274,0.850182
2000-02-01,32.20002,24.481499,18.520493,989.7051,-8.833191,-1.9687805,0.5751702
2000-03-01,72.25024,44.819077,19.412056,976.6109,-13.094177,21.113281,0.2686781
2000-04-01,108.703156,65.11864,32.41293,996.18054,19.569641,-8.398052,0.29817837
2000-05-01,65.97212,88.55736,53.878933,982.649,-13.531555,-62.932617,0.8166924
2000-06-01,62.075935,95.524475,31.599138,921.9174,-60.731567,-4.3161087,0.50904006
2000-07-01,72.90036,84.90857,22.035751,880.4069,-41.510498,7.4665375,0.3022722
2000-08-01,57.3514,65.65482,20.47838,851.7791,-28.627808,-0.15399742,0.35706854
2000-09-01,106.23628,56.40224,23.564058,841.58405,-10.195068,36.46505,0.22180802
2000-10-01,169.13481,41.055813,66.032364,915.8351,74.25104,-12.204407,0.39041263
2000-11-01,193.57207,26.634947,87.93095,966.92456,51.089478,27.916695,0.4542543
2000-12-01,90.967834,16.902151,44.930504,979.33826,12.413696,16.721481,0.4939164
2001-01-01,118.453026,18.361801,47.789433,1018.9721,39.63385,12.667942,0.4034463
2001-02-01,52.574627,25.88205,34.650665,1028.7522,9.78009,-17.738178,0.6590758
2001-03-01,110.52809,44.860268,50.781334,1029.7053,0.953125,13.933365,0.4594428
2001-04-01,85.69278,65.88022,44.68145,1021.7096,-7.9957275,-16.873161,0.5214144
2001-05-01,83.43242,86.92767,75.24636,1005.4402,-16.26941,-62.472206,0.90188396
2001-06-01,55.800945,92.146675,55.809494,946.01215,-59.42804,-32.72719,1.0001532
2001-07-01,65.28979,80.58428,31.995268,887.4677,-58.544434,11.254669,0.4900501
2001-08-01,52.48313,66.01783,19.259264,848.35986,-39.10785,6.3138885,0.36696103
2001-09-01,90.15292,52.668266,16.293009,848.48004,0.12017822,21.07147,0.18072635
2001-10-01,46.837536,34.069675,17.043413,860.60046,12.120422,-16.395975,0.36388364
2001-11-01,73.430275,23.952517,12.91268,877.45056,16.850098,19.714981,0.17584953
2001-12-01,51.42827,15.987617,9.90387,898.8868,21.436218,4.100563,0.19257638
2002-01-01,27.881533,12.148415,8.832171,909.049,10.162231,-3.2612848,0.31677496
2002-02-01,75.6972,23.049065,13.329792,932.3956,23.346619,15.971722,0.17609361
2002-03-01,43.12783,46.667294,17.464691,940.41815,8.022522,-29.026676,0.40495178
2002-04-01,103.40183,63.31721,21.443146,943.00616,2.5880127,16.053463,0.20737684
2002-05-01,148.58267,87.33201,61.29738,965.8131,22.806946,-22.85366,0.4125473
2002-06-01,76.789116,97.79244,50.761246,931.69666,-34.116455,-37.648117,0.6610474
2002-07-01,106.92033,91.863106,30.684078,887.40753,-44.289124,28.662266,0.28698078
2002-08-01,121.057686,86.12209,27.888731,888.2017,0.79418945,6.252672,0.23037554
2002-09-01,100.38346,64.75004,22.423605,900.9751,12.773376,0.43644142,0.22337948
2002-10-01,91.398155,42.926605,27.300959,928.07214,27.097046,-5.9264545,0.2987036
2002-11-01,177.7709,24.513744,74.57905,956.9923,28.920166,49.757942,0.41952336
2002-12-01,110.60596,17.177603,58.959072,1005.82965,48.83734,-14.368061,0.5330551
2003-01-01,102.791046,20.57386,51.53625,1030.5278,24.698181,5.9827538,0.50136906
2003-02-01,39.708782,22.43616,35.429947,1034.9215,4.3936768,-22.551,0.89224464
2003-03-01,26.5453,45.921295,26.889914,1006.3577,-28.563782,-17.702126,1.0129821
2003-04-01,84.99158,65.523186,24.616968,994.373,-11.984741,6.8361645,0.2896401
2003-05-01,47.63583,89.31353,39.365505,954.9089,-39.46411,-41.579094,0.82638437
2003-06-01,51.503548,94.407036,26.492384,897.6651,-57.243774,-12.1521,0.5143798
2003-07-01,41.8397,76.905304,13.928148,844.31976,-53.345337,4.3515854,0.33289313
2003-08-01,52.91298,68.95437,10.014735,806.5561,-37.76367,11.707546,0.18926802
2003-09-01,67.14463,57.487206,7.015209,805.60187,-0.95422363,3.5964394,0.10447908
2003-10-01,139.71645,42.186348,13.971761,833.32776,27.725891,55.832443,0.10000083
2003-11-01,118.28873,24.011955,21.657679,910.5807,77.25293,-4.633835,0.18309166
2003-12-01,109.46803,18.706005,23.27072,967.5059,56.925232,10.566071,0.21258004
2004-01-01,72.39482,18.454184,21.607716,1005.18317,37.677246,-5.344326,0.29847047
2004-02-01,90.848335,23.105587,26.825853,1015.6963,10.513123,30.403778,0.29528174
2004-03-01,81.41543,40.96537,44.94647,1043.1415,27.44519,-31.9416,0.5520633
2004-04-01,119.13687,61.73759,49.171955,1047.6512,4.5097656,3.7175598,0.412735
2004-05-01,104.95347,92.42485,78.57978,1056.8146,9.16333,-75.21449,0.74871063
2004-06-01,73.548584,102.73186,61.15774,1000.8292,-55.98535,-34.355667,0.8315285
2004-07-01,57.675423,92.34495,32.513386,927.02136,-73.80786,6.624954,0.56373036
2004-08-01,52.973526,74.27733,17.484621,881.01105,-46.010315,7.2218933,0.33006337
2004-09-01,69.12771,54.305668,13.352615,862.76196,-18.249084,19.71851,0.19315866
2004-10-01,115.17375,37.88131,21.882423,881.80945,19.047485,36.362534,0.18999489
2004-11-01,124.002174,27.16947,31.822994,959.6139,77.80444,-12.794739,0.25663254
2004-12-01,117.231224,18.885756,29.584112,1012.0475,52.433594,16.327759,0.25235695
2005-01-01,48.543728,17.126917,25.002409,1035.2982,23.250732,-16.83633,0.5150492
2005-02-01,66.87791,21.731062,24.22417,1040.0863,4.788086,16.134586,0.36221483
2005-03-01,57.316326,41.082016,38.585457,1050.9655,10.87915,-33.230297,0.67320186
2005-04-01,106.6185,68.843025,39.69987,1058.7058,7.7403564,-9.664753,0.37235445
2005-05-01,62.784218,96.98411,41.44247,1023.55035,-35.155457,-40.486908,0.6600778
2005-06-01,56.776226,98.96425,28.15373,961.0137,-62.536682,-7.805069,0.4958718
2005-07-01,60.054768,89.80651,19.46483,908.09894,-52.914734,3.6981583,0.324118
2005-08-01,100.33954,74.14462,18.224257,882.7926,-25.306335,33.276993,0.18162587
2005-09-01,105.54355,62.983276,20.632593,906.10425,23.311646,-1.3839664,0.19548891
2005-10-01,110.36296,40.665386,31.308926,955.9151,49.810852,-11.422207,0.2836905
2005-11-01,104.115715,24.003504,23.770166,974.53265,18.617554,37.724495,0.22830527
2005-12-01,116.41053,17.73506,39.999386,1040.3219,65.789246,-7.113163,0.34360626
2006-01-01,70.136955,15.159367,36.89978,1055.8179,15.495972,2.5818367,0.5261104
2006-02-01,82.775444,22.356443,32.084328,1061.5328,5.714966,22.619705,0.38760683
2006-03-01,80.85977,42.160694,45.695538,1083.2257,21.692871,-28.689331,0.56512076
2006-04-01,79.46201,64.475815,47.00139,1059.2089,-24.016846,-7.9983444,0.59149504
2006-05-01,57.246025,89.79667,53.220127,1031.4641,-27.744751,-58.026016,0.92967373
2006-06-01,47.206005,97.70947,30.743671,964.5333,-66.930786,-14.316353,0.6512661
2006-07-01,49.609047,88.4461,17.422823,896.87805,-67.65527,11.395401,0.35120255
2006-08-01,94.26407,78.91587,15.551826,877.8163,-19.061768,18.858139,0.16498148
2006-09-01,116.91748,60.916748,21.48966,882.98346,5.1671753,29.343895,0.18380195
2006-10-01,58.903408,45.15198,15.546464,912.02893,29.045471,-30.840508,0.26393148
2006-11-01,35.731888,23.001207,10.330555,908.932,-3.0969238,5.4970493,0.28911304
2006-12-01,84.233665,16.536436,17.49615,939.3553,30.423279,19.777802,0.2077097
2007-01-01,51.944332,18.215937,13.519758,960.23926,20.883972,-0.67533684,0.260274
2007-02-01,69.33341,25.552843,15.128314,981.9926,21.753357,6.898899,0.21819659
2007-03-01,99.50158,47.318382,20.037739,998.7284,16.735779,15.409679,0.20138112
2007-04-01,51.55323,74.195206,27.460474,1009.7167,10.988281,-61.09073,0.5326625
2007-05-01,104.85064,97.95007,34.89508,984.9926,-24.72406,-3.2704544,0.3328075
2007-06-01,92.48408,101.76082,35.141384,968.817,-16.175598,-28.242527,0.37997225
2007-07-01,35.334267,86.99314,24.18063,897.72455,-71.09247,-4.74704,0.68433934
2007-08-01,75.709305,66.08267,16.758455,855.8379,-41.886658,34.754837,0.22135265
2007-09-01,76.24955,54.898067,14.68128,849.57654,-6.2613525,12.931555,0.19254251
2007-10-01,84.22161,41.14343,13.073395,868.8375,19.260986,10.743801,0.15522613
2007-11-01,78.73844,25.202236,13.501673,907.18665,38.34912,1.6854095,0.17147498
2007-12-01,56.290543,16.848312,11.922336,942.82404,35.63739,-8.1174965,0.21179998
2008-01-01,80.42847,16.493258,19.25842,976.67755,33.853516,10.823273,0.23944782
2008-02-01,33.44442,23.59529,16.726048,986.80396,10.126404,-17.00332,0.50011474
2008-03-01,106.10177,46.448166,22.695015,999.36145,12.557495,24.401093,0.21389855
2008-04-01,103.998436,66.51346,33.413868,1014.1179,14.75647,-10.68536,0.321292
2008-05-01,117.36314,87.35861,64.12939,1005.2385,-8.879395,-25.245468,0.5464185
2008-06-01,97.39921,98.39309,57.005684,998.97455,-6.263977,-51.735588,0.58527875
2008-07-01,66.76719,95.28618,34.23869,933.74915,-65.2254,2.4677238,0.51280713
2008-08-01,48.445625,72.70397,20.917826,883.0518,-50.697327,5.5211563,0.43177944
2008-09-01,90.5023,55.808025,22.879602,873.8096,-9.242249,21.056917,0.25280687
2008-10-01,92.362816,39.742786,20.133945,874.1466,0.33703613,32.149048,0.21798757
2008-11-01,164.92712,26.073534,44.36948,943.2166,69.07001,25.414108,0.26902476
2008-12-01,174.5782,18.936096,70.55249,1023.70575,80.489136,4.600479,0.40413114
2009-01-01,129.36015,17.303799,53.07721,1059.1719,35.466125,23.513016,0.4103057
2009-02-01,82.30824,24.748299,58.389465,1085.7399,26.567993,-27.397514,0.7094
2009-03-01,120.98704,46.06193,54.053688,1077.1414,-8.598511,29.469933,0.44677255
2009-04-01,149.97928,65.096565,79.58833,1093.5671,16.425781,-11.131401,0.5306622
2009-05-01,42.78333,98.83179,93.43661,1065.9288,-27.638306,-121.846756,2.183949
2009-06-01,93.94813,99.66958,51.507584,997.6763,-68.25256,11.023529,0.54825556
2009-07-01,59.566685,99.117004,27.522228,949.79034,-47.885925,-19.186623,0.46204063
2009-08-01,51.117935,73.48316,17.475607,896.7334,-53.056946,13.21611,0.3418684
2009-09-01,98.44148,59.039326,17.28739,889.1216,-7.6118164,29.726583,0.17561083
2009-10-01,87.16962,45.26416,14.692068,914.9736,25.85199,1.3613987,0.16854575
2009-11-01,103.02178,23.920124,17.926481,960.0307,45.05713,16.118042,0.17400672
2009-12-01,131.1,18.228403,32.623547,1008.5978,48.567078,31.680984,0.24884474
2010-01-01,110.58538,18.861668,47.393036,1066.5515,57.953735,-13.623062,0.4285651
2010-02-01,115.07441,23.192842,51.588505,1093.2045,26.652954,13.64011,0.44830564
2010-03-01,97.4194,41.570675,68.924805,1107.964,14.7595215,-27.835598,0.70750594
2010-04-01,82.178024,65.845375,57.783,1085.764,-22.199951,-19.2504,0.7031442
2010-05-01,143.30371,90.24364,91.18058,1085.2521,-0.5119629,-37.608543,0.63627505
2010-06-01,100.43838,102.278336,61.088734,1034.9604,-50.291626,-12.637066,0.60822105
2010-07-01,53.840336,101.275314,28.621681,967.42834,-67.532104,-8.524551,0.5316029
2010-08-01,89.392075,79.36146,27.072485,937.71063,-29.717712,12.675844,0.30285105
2010-09-01,111.88169,63.959656,26.360138,939.54913,1.838501,19.723396,0.23560725
2010-10-01,145.20137,42.40877,37.213905,974.98645,35.437317,30.14138,0.2562917
2010-11-01,190.90796,26.793112,77.554886,1053.5826,78.59619,7.9637756,0.40624228
2010-12-01,112.729805,17.208876,71.208244,1086.4337,32.851074,-8.538391,0.63167185
2011-01-01,57.58122,15.358654,48.07605,1078.0482,-8.385498,2.532013,0.8349259
2011-02-01,71.32212,23.755869,35.321823,1080.4773,2.4290771,9.815353,0.49524358
2011-03-01,121.26991,43.679523,67.5524,1107.983,27.505737,-17.467743,0.5570417
2011-04-01,51.397633,72.5269,53.526054,1070.2487,-37.734375,-36.920944,1.0414109
2011-05-01,67.35598,97.86374,49.62279,1029.4253,-40.823364,-39.30719,0.7367244
2011-06-01,103.61587,99.51711,36.326218,998.40607,-31.019226,-1.2082367,0.35058546
2011-07-01,86.41837,93.52825,29.62521,947.9915,-50.41455,13.679462,0.34281147
2011-08-01,38.458477,76.40668,21.48342,907.94525,-40.046265,-19.385353,0.55861336
2011-09-01,74.111885,55.121517,19.07322,883.8354,-24.109863,24.027012,0.2573571
2011-10-01,78.60209,39.220142,17.010088,883.26373,-0.5716553,22.943514,0.21640758
2011-11-01,90.09818,23.281706,29.384796,940.0326,56.76886,-19.337181,0.32614195
2011-12-01,63.497917,18.72969,15.673412,951.8386,11.80603,17.288784,0.24683349
2012-01-01,46.717716,16.980589,11.572774,962.0856,10.246948,7.917404,0.24771704
2012-02-01,84.57035,21.574364,16.508047,986.6599,24.57434,21.913597,0.195199
2012-03-01,36.013172,51.921165,17.323952,1007.9288,21.26886,-54.500805,0.48104486
2012-04-01,134.12189,66.288315,25.8101,1012.868,4.939209,37.084263,0.19243765
2012-05-01,95.845024,93.80356,46.188557,1015.4709,2.6029053,-46.749996,0.48190877
2012-06-01,53.557148,97.50196,44.97902,969.506,-45.964905,-42.958923,0.83983225
2012-07-01,67.12158,88.95342,26.915741,901.7053,-67.80066,19.053078,0.4009998
2012-08-01,51.466972,66.52956,18.864702,857.0575,-44.647827,10.720543,0.36653996
2012-09-01,117.86049,63.139015,20.906801,872.54156,15.48407,18.330605,0.177386
2012-10-01,128.10027,41.783424,28.794548,898.60516,26.063599,31.458694,0.22478133
2012-11-01,161.99693,25.537767,56.77965,972.6978,74.09265,5.5868683,0.35049832
2012-12-01,69.110725,17.99205,35.457527,1018.2342,45.536377,-29.875229,0.5130539
2013-01-01,96.603,18.052792,35.44844,1031.3365,13.102356,29.999405,0.3669497
2013-02-01,96.800224,22.772472,39.221268,1060.8021,29.465576,5.340912,0.40517744
2013-03-01,158.35272,41.81694,74.346466,1094.1497,33.347534,8.841782,0.46949914
2013-04-01,107.42222,67.26789,86.67046,1090.8112,-3.338501,-43.177635,0.80682063
2013-05-01,155.18681,88.14964,100.64587,1072.9955,-17.815674,-15.793022,0.6485465
2013-06-01,66.30427,98.126274,66.21544,1026.9597,-46.035767,-52.00168,0.99866027
2013-07-01,58.836052,99.187004,33.451263,954.4447,-72.515015,-1.2872009,0.56855047
2013-08-01,67.27314,79.80638,18.501629,898.8586,-55.58612,24.55125,0.27502254
2013-09-01,70.566895,59.381268,13.85235,887.2397,-11.6188965,8.952173,0.19630097
2013-10-01,112.68726,38.49678,24.186049,925.1582,37.918518,12.085915,0.21462983
2013-11-01,151.93837,28.620249,35.86782,982.4999,57.341675,30.108627,0.23606822
2013-12-01,88.73995,15.163508,37.859344,1026.6329,44.133057,-8.415955,0.42663246
2014-01-01,155.77388,18.465733,65.35951,1059.9478,33.31482,38.63382,0.41957942
2014-02-01,148.6843,26.476398,95.78936,1102.6295,42.681763,-16.263222,0.64424664
2014-03-01,87.86734,50.49739,64.183395,1080.9688,-21.660767,-5.1526794,0.7304579
2014-04-01,97.46234,67.1945,52.630802,1061.913,-19.055786,-3.3071785,0.5400117
2014-05-01,79.42848,91.868546,65.29005,1053.6305,-8.282471,-69.44764,0.82199794
2014-06-01,89.717995,103.55639,51.436417,997.65393,-55.976562,-9.298248,0.57331216
2014-07-01,131.65707,97.075676,41.061947,969.7271,-27.926819,21.44627,0.31188563
2014-08-01,82.09441,80.922806,39.681793,962.3339,-7.3931885,-31.116997,0.48336777
2014-09-01,78.65041,63.66066,26.032679,950.0651,-12.268799,1.225874,0.33099225
2014-10-01,74.601974,43.424217,25.164165,949.01385,-1.0512695,7.0648613,0.3373123
2014-11-01,180.96257,23.906137,78.39917,996.1159,47.10205,31.555206,0.43323418
2014-12-01,78.71527,18.592308,46.69784,1021.63824,25.522339,-12.097218,0.5932501
2015-01-01,80.24128,18.270138,31.910038,1019.25287,-2.385376,32.44648,0.39767608
2015-02-01,122.86389,24.34228,43.62817,1063.0192,43.766296,11.127148,0.3550935
2015-03-01,118.257484,45.8162,60.617405,1088.167,25.147827,-13.323948,0.5125883
2015-04-01,58.91832,71.40528,47.526752,1067.1045,-21.0625,-38.951214,0.80665493
2015-05-01,87.9906,91.91056,56.050945,1028.9062,-38.198242,-21.772663,0.6370106
2015-06-01,78.25455,102.51447,42.81921,986.11566,-42.79059,-24.288544,0.54717857
2015-07-01,43.49184,92.57564,21.186104,916.8652,-69.25049,-1.0194092,0.48712826
2015-08-01,75.875175,82.28199,15.763716,885.7,-31.165161,8.994631,0.20775855
2015-09-01,97.41768,58.99952,22.004198,884.99286,-0.7071533,17.121115,0.2258748
2015-10-01,160.1906,44.61443,32.958054,941.2553,56.26245,26.355667,0.20574275
2015-11-01,45.808434,26.997679,17.375517,968.12885,26.873535,-25.438297,0.37930825
2015-12-01,6.3057394,13.08296,11.768807,969.26373,1.1348877,-19.680916,1.8663644
2016-01-01,68.28879,18.174408,14.671711,984.4766,15.212891,20.229778,0.21484803
2016-02-01,143.09741,28.063293,33.53598,1013.4291,28.952454,52.545685,0.2343577
2016-03-01,102.567856,47.29208,47.983902,1059.5751,46.145996,-38.854122,0.46782592
2016-04-01,70.250015,69.38818,46.810116,1035.704,-23.871094,-22.07719,0.666336
2016-05-01,122.56122,91.678734,49.640373,1026.8551,-8.848877,-9.909012,0.40502512
2016-06-01,104.99969,100.201324,59.475166,1007.3602,-19.494873,-35.18193,0.5664318
2016-07-01,67.76645,99.60623,32.3415,940.90393,-66.4563,2.2750168,0.47724944
2016-08-01,72.72204,82.552574,22.334635,902.0225,-38.88141,6.71624,0.30712333
2016-09-01,91.03651,67.358055,16.956657,894.60046,-7.422058,14.143852,0.18626218
2016-10-01,116.35985,43.67455,21.005657,926.4543,31.85382,19.825825,0.18052325
2016-11-01,128.07385,25.90987,35.19184,980.41534,53.96106,13.0110855,0.2747777
2016-12-01,26.047684,16.23784,23.665577,1000.8357,20.42035,-34.276085,0.90854824
2017-01-01,68.09789,16.947855,21.945763,1005.3655,4.529785,24.674492,0.32226786
2017-02-01,75.88553,24.158997,26.7766,1039.0385,33.672974,-8.723042,0.35285515
2017-03-01,53.67694,52.201427,28.405964,1032.6626,-6.3758545,-20.554596,0.52920234
2017-04-01,73.08711,70.181465,28.997099,1003.6863,-28.976318,2.8848667,0.39674708
2017-05-01,66.94836,87.786415,37.35825,983.6508,-20.035461,-38.160847,0.55801594
2017-06-01,71.16546,89.44406,30.866003,920.6369,-63.013916,13.869308,0.4337217
2017-07-01,51.8711,85.93182,19.746017,879.8627,-40.77423,-13.032509,0.38067472
2017-08-01,50.00498,66.20894,18.90686,843.4056,-36.457092,1.3462715,0.37809956
2017-09-01,131.82097,58.5592,29.538273,864.9709,21.565308,22.158184,0.22407871
2017-10-01,27.818073,41.516262,13.481277,861.9512,-3.0197144,-24.159752,0.484623
2017-11-01,114.75605,24.100292,16.09884,888.79333,26.842163,47.71476,0.14028752
2017-12-01,104.81729,17.838636,21.916023,940.17456,51.381226,13.681404,0.20908786
2018-01-01,74.29012,18.205458,23.224813,977.14905,36.974487,-4.1146393,0.31262317
2018-02-01,123.11417,24.196087,27.878267,1004.40607,27.257019,43.78279,0.2264424
2018-03-01,158.38039,41.29475,73.08146,1058.435,54.02899,-10.024818,0.46142998
2018-04-01,74.507996,72.40212,72.523636,1057.0183,-1.416748,-69.001015,0.97336715
2018-05-01,142.44884,90.899796,85.882935,1048.8953,-8.123047,-26.210846,0.6029037
2018-06-01,88.028465,110.22654,48.092556,1004.1814,-44.713867,-25.576767,0.5463296
2018-07-01,62.444443,102.39906,24.266459,940.3938,-63.787598,-0.4334793,0.38860878
2018-08-01,98.33337,93.47229,19.493664,900.53015,-39.863647,25.23106,0.19824058
2018-09-01,59.28754,67.003365,14.58586,895.9613,-4.5688477,-17.732838,0.24601898
2018-10-01,180.58144,48.535583,34.800755,911.072,15.110718,82.134384,0.19271502
2018-11-01,130.60754,26.380148,49.45427,1008.2475,97.175476,-42.40235,0.37864786
2018-12-01,47.96613,17.625212,26.786697,1024.9038,16.656311,-13.102091,0.5584503
2019-01-01,66.53156,18.785547,22.40927,1023.7327,-1.1710815,26.50783,0.33682162
2019-02-01,56.50637,26.916174,32.488937,1050.4353,26.702576,-29.601316,0.5749606
2019-03-01,37.93879,51.00157,22.966784,1016.4537,-33.98163,-2.0479355,0.60536414
2019-04-01,131.32457,67.36749,32.10222,1017.01904,0.56536865,31.28949,0.24444945
2019-05-01,154.35997,83.033104,52.406933,1039.5352,22.516113,-3.59618,0.33951116
2019-06-01,47.751686,112.933556,63.929016,1009.7198,-29.815369,-99.29552,1.3387803
2019-07-01,85.20604,99.70972,28.799055,930.4705,-79.24927,35.946533,0.33799312
2019-08-01,66.44822,82.042274,19.300224,896.6025,-33.868042,-1.0262375,0.2904551
2019-09-01,86.72573,65.631874,17.661123,895.01953,-1.5829468,5.0156803,0.20364341
2019-10-01,94.20608,42.414898,25.931765,906.19684,11.177307,14.682108,0.27526638
2019-11-01,275.68597,29.246744,88.16992,997.9132,91.71637,66.55293,0.31982014
2019-12-01,107.94807,20.77755,63.190693,1052.2244,54.311157,-30.331333,0.5853805
2020-01-01,20.962357,16.600494,35.242214,1037.2535,-14.970825,-15.909527,1.6812143
2020-02-01,27.00554,29.606997,21.571917,1010.3975,-26.856018,2.6826458,0.79879594
2020-03-01,103.79043,46.2126,25.964165,1009.71277,-0.6847534,32.298416,0.25015953
2020-04-01,60.18983,71.147514,29.020718,1004.02594,-5.6868286,-34.291573,0.48215318
2020-05-01,83.889465,94.08896,60.661827,991.461,-12.564941,-58.29638,0.72311616
2020-06-01,114.77135,100.82885,47.591732,975.0772,-16.38379,-17.265446,0.4146656
2020-07-01,54.495323,96.548706,23.259052,915.18604,-59.891174,-5.4212646,0.42680824
2020-08-01,100.304016,78.27961,23.634031,874.97455,-40.211487,38.60186,0.23562399
2020-09-01,89.12786,62.907314,20.85587,874.9,-0.074523926,5.4392014,0.23399943
2020-10-01,136.00865,43.121826,43.969948,927.05725,52.157227,-3.2403488,0.32328787
2020-11-01,49.848766,22.627796,22.171894,937.5274,10.470154,-5.4210777,0.4447832
2020-12-01,178.71597,18.465622,48.12746,1000.8181,63.29071,48.832184,0.2692958
2021-01-01,129.58,19.552109,55.34263,1045.4354,44.61731,10.067955,0.42709234
2021-02-01,60.520607,26.342499,52.847317,1059.9269,14.491455,-33.160664,0.8732119
2021-03-01,45.284767,47.736725,35.89784,1027.1586,-32.76831,-5.5814857,0.79271334
2021-04-01,84.2476,62.551414,30.880825,1006.8919,-20.266663,11.08202,0.36654845
2021-05-01,89.34397,86.70869,57.09935,1002.5274,-4.364502,-50.099564,0.6390957
2021-06-01,49.86518,94.898674,52.70179,948.1214,-54.406006,-43.329277,1.0568856
2021-07-01,92.52354,85.97439,30.81491,896.80054,-51.32086,27.0551,0.33304942
2021-08-01,63.069473,71.14609,28.417257,871.823,-24.97754,-11.516335,0.4505707
2021-09-01,64.44257,57.000664,15.306917,850.2952,-21.527771,13.662764,0.23752803
2021-10-01,97.51413,42.653305,19.560623,876.4932,26.197998,9.102203,0.20059271
2021-11-01,160.20467,27.560015,26.631737,946.32697,69.83374,36.179176,0.16623572
2021-12-01,81.607765,18.089123,23.384863,1007.1586,60.831665,-20.697884,0.28655192
2022-01-01,33.62831,18.71121,20.029442,1018.76843,11.609802,-16.722143,0.59561247
2022-02-01,44.0623,27.246689,15.648421,1005.0633,-13.705139,14.872331,0.35514307
2022-03-01,43.10432,45.310463,16.103647,994.0877,-10.975586,-7.3342037,0.37359706
2022-04-01,69.32866,69.92878,19.247084,988.05383,-6.0338745,-13.81333,0.27762088
2022-05-01,72.11943,94.9306,34.84887,970.05493,-17.998901,-39.66114,0.48321053
2022-06-01,60.99287,95.39443,24.250881,910.8388,-59.216125,0.56368256,0.3976019
2022-07-01,44.53712,84.445496,15.249747,855.6702,-55.16858,0.010456085,0.34240532
2022-08-01,83.237564,78.91281,14.748413,830.70685,-24.963379,14.539719,0.17718458
2022-09-01,108.17701,60.63918,15.515809,836.8602,6.1533813,25.86864,0.14342982
2022-10-01,54.06048,43.989555,14.265519,863.49774,26.637512,-30.832108,0.26388073
2022-11-01,135.2784,27.23131,24.214857,898.4199,34.92218,48.91005,0.17900018
2022-12-01,94.94213,15.789067,25.88781,976.4476,78.02765,-24.762398,0.27266935
2023-01-01,95.01493,20.519096,30.719767,1001.4972,25.049622,18.726448,0.32331514
2023-02-01,38.16693,24.161106,23.330105,1012.57935,11.082153,-20.406433,0.6112649
2023-03-01,61.464615,49.48521,23.971252,1016.3702,3.7908325,-15.7826805,0.39000085
2023-04-01,85.884224,68.55951,24.804989,1001.84985,-14.520325,7.0400505,0.28881893
2023-05-01,177.42572,89.77244,59.751797,1037.1495,35.299683,-7.398197,0.33677077
2023-06-01,107.59149,114.62342,53.49974,1029.76,-7.3895264,-53.142143,0.4972488
2023-07-01,65.53808,107.34318,32.14986,956.9177,-72.842285,-1.1126709,0.4905524
2023-08-01,91.00172,83.86375,28.27037,904.392,-52.525696,31.393295,0.31065756
2023-09-01,59.20796,61.97576,19.324223,888.4989,-15.893127,-6.1988983,0.3263788
2023-10-01,110.64509,41.589783,32.193924,883.8074,-4.6915283,41.55291,0.29096568
2023-11-01,116.0549,28.61452,45.22786,947.73505,63.927673,-21.715149,0.3897109
2023-12-01,57.29726,16.330204,24.511526,966.7858,19.050781,-2.595251,0.42779577
2024-01-01,68.49887,19.206013,23.725548,982.0457,15.259888,10.307423,0.34636408
2024-02-01,118.26677,26.296152,33.44781,989.8861,7.840393,50.682415,0.28281665
2024-03-01,138.22086,48.0775,70.34914,1033.8044,43.918335,-24.124115,0.5089618
2024-04-01,78.520454,70.79803,52.948265,1012.72534,-21.079102,-24.146736,0.6743245
2024-05-01,154.12993,85.90199,83.333954,1012.70044,-0.024902344,-15.081116,0.54067343
2024-06-01,92.43074,92.52006,79.439445,979.9142,-32.786255,-46.742508,0.8594483
2024-07-01,54.232243,93.07864,39.413307,923.2922,-56.62201,-21.637695,0.72675043
2024-08-01,51.491386,77.81076,17.763147,860.6972,-62.59497,18.512451,0.34497318
2024-09-01,151.04056,64.524445,28.878366,879.7769,19.079712,38.558037,0.1911961
2024-10-01,175.25684,39.88598,68.4023,950.64624,70.86932,-3.900772,0.39029747
2024-11-01,37.966476,26.361422,31.52474,954.5292,3.8829346,-23.80262,0.83033097
2024-12-01,73.3346,18.964663,24.095184,967.874,13.344849,16.929909,0.328565
2025-01-01,96.22158,18.359793,27.388226,991.99603,24.12201,26.351551,0.28463703
2025-02-01,69.86187,23.818233,26.780888,1026.229,34.23297,-14.970222,0.38334054
2025-03-01,123.56842,48.47338,46.864704,1041.1049,14.8758545,13.354481,0.37926117
2025-04-01,105.03506,70.069046,59.440796,1049.4431,8.338257,-32.81304,0.56591386
