date,P_mm,ET_mm,R_mm,S_mm,dS,residual,RC
2025-03-01,12.258426,11.3121805,0.06424914,89.330025,1.8282776,-0.94628155,0.005241223
2025-04-01,2.0254714,3.7714252,0.02163022,88.080536,-1.2494888,-0.51809514,0.010679104
2025-05-01,0.97296345,3.482401,0.018668361,87.062,-1.0185394,-1.5095665,0.019187115
2025-06-01,0.08421649,2.826178,0.0109682605,85.632645,-1.4293518,-1.3235779,0.13023888
2025-07-01,0.1441219,2.9357824,0.01064135,84.2725,-1.3601456,-1.4421563,0.07383576
2025-08-01,5.56892,4.98734,0.5546044,83.99699,-0.2755127,0.30248845,0.09958922
2025-09-01,1.2528436,3.951531,0.19497518,83.94481,-0.05217743,-2.841485,0.15562612
2025-10-01,0.1809506,2.0897882,0.086005576,82.66412,-1.2806854,-0.7141577,0.47529867
2025-11-01,2.0785508,2.6529791,0.059075143,82.22701,-0.4371109,-0.19639254,0.028421313
2025-12-01,15.354283,10.422552,0.12598296,86.60205,4.375038,0.43071032,0.008205069
